item_id,order_id,product_id,quantity,unit_price,discount_percent
1806,925,11,2,24502.89,5
1807,926,121,4,25146.41,0
1808,926,125,5,21619.56,20
1809,926,47,4,1797.25,5
1810,927,97,3,27311.07,20
1811,928,20,5,37655.09,25
1812,928,9,3,5024.76,5
1813,928,27,3,5034.63,10
1814,929,96,-1,13051.35,30
1815,930,140,2,26897.62,5
1816,930,1,1,1128.88,25
1817,931,131,1,2630.77,10
1818,932,70,1,17097.36,5
1819,932,117,5,1968.15,5
1820,933,12,4,2551.28,0
1821,933,108,5,25607.55,30
1822,933,127,5,30019.09,10
1823,934,131,4,3280.47,15
1824,935,61,5,6896.13,25
1825,935,85,2,15280.03,0
1826,936,117,3,2507.09,0
1827,937,31,1,12345.07,10
1828,938,9,2,4335.92,5
1829,939,17,5,11920.92,30
1830,940,121,4,33872.59,15
1831,941,60,4,17074.59,25
1832,941,55,4,4025.88,10
1833,942,25,1,11840.74,0
1834,942,60,3,16318.13,20
1835,943,33,-2,5705.78,0
1836,943,102,1,21876.48,0
1837,944,44,1,33308.96,15
1838,944,60,-4,18553.7,0
1839,945,6,4,28153.3,10
1840,945,15,1,17430.83,0
1841,946,70,5,17948.31,0
1842,946,96,5,16267.76,10
1843,946,62,1,39593.9,0
1844,947,120,5,6068.63,30
1845,947,8,4,24530.18,20
1846,948,66,2,29064.64,15
1847,948,105,1,35102.3,10
1848,949,4,2,6569.19,0
1849,949,68,1,36726.4,0
1850,950,10,2,10904.88,30
1851,951,56,1,12690.93,0
1852,952,140,4,29326.45,0
1853,952,103,1,12354.28,0
1854,953,86,4,11529.31,20
1855,953,61,2,5037.68,15
1856,954,51,5,14984.3,0
1857,954,105,3,28402.31,15
1858,955,63,3,202.03,0
1859,955,35,1,3693.38,5
1860,956,119,2,14018.45,0
1861,956,23,4,8688.25,0
1862,957,98,4,19926.77,20
1863,957,11,4,17964.67,0
1864,957,131,1,3330.96,10
1865,958,81,1,41660.39,0
1866,958,72,5,30582.96,0
1867,958,105,4,33098.43,25
1868,959,14,2,13504.63,10
1869,959,38,2,17590.17,0
1870,960,24,2,22824.12,5
1871,960,102,5,16564.25,0
1872,960,4,2,9214.84,0
1873,961,115,4,15214.68,20
1874,962,6,2,27980.81,20
1875,963,25,2,13426.17,25
1876,964,105,1,30775.86,10
1877,965,35,3,3734.56,15
1878,965,70,5,17180.55,0
1879,966,98,2,14078.78,0
1880,966,10,3,14319.27,30
1881,967,44,4,32319.39,20
1882,968,74,5,29003.91,20
1883,969,132,2,2917.99,20
1884,969,108,1,35283.6,30
1885,970,135,4,31939.55,30
1886,970,69,2,31076.55,30
1887,970,80,1,2862.86,0
1888,971,34,1,5488.25,0
1889,972,13,4,10636.75,30
1890,973,52,2,30325.27,5
1891,973,101,3,5642.1,30
1892,973,33,4,5494.94,0
1893,974,130,2,3246.49,30
1894,975,48,2,20262.24,0
1895,976,44,2,27545.19,25
1896,976,17,2,13885.05,15
1897,977,54,1,22073.76,0
1898,977,56,5,12940.36,5
1899,978,75,4,21475.57,0
1900,978,104,5,15185.76,30
1901,979,24,1,21849.15,20
1902,980,1,5,1512.46,0
1903,980,6,4,26759.2,0
1904,981,127,4,29765.85,30
1905,981,52,5,29628.85,0
1906,982,100,1,6551.71,15
1907,983,22,5,15296.31,10
1908,984,100,5,7328.95,30
1909,984,63,3,181.93,5
1910,984,11,4,17741.08,0
1911,984,13,2,12371.94,0
1912,984,6,-1,26251.65,0
1913,985,95,3,2620.77,0
1914,986,80,2,2507.55,0
1915,986,39,1,23945.8,15
1916,986,5,2,17736.47,20
1917,987,65,4,30681.64,0
1918,987,73,1,783.68,30
1919,987,70,2,15149.09,0
1920,988,36,1,23581.36,0
1921,988,139,2,37456.51,30
1922,989,74,1,21638.45,20
1923,990,37,3,11651.97,0
1924,990,9,4,4246.07,15
1925,990,136,2,12813.72,15
1926,991,80,2,2836.08,5
1927,992,89,4,1476.39,10
1928,993,36,5,18088.62,20
1929,993,85,1,14009.08,15
1930,993,28,3,26401.86,10
1931,994,102,1,18146.42,0
1932,994,30,2,23908.08,20
1933,994,9,4,3747.43,0
1934,995,37,1,9233.46,0
1935,995,118,2,21428.9,0
1936,996,110,3,3078.97,0
1937,996,18,3,5839.96,15
1938,997,112,3,33235.79,0
1939,997,84,3,17754.16,0
1940,997,58,-4,1112.88,5
1941,998,77,1,2891.67,0
1942,998,99,3,12914.31,15
1943,999,53,3,4326.55,0
1944,1000,67,3,21649.57,20
1945,1000,61,1,6191.01,20
1946,1001,82,1,11190.37,0
1947,1002,118,4,17298.98,0
1948,1002,47,5,2189.65,20
1949,1003,90,2,7487.47,10
1950,1003,103,1,12455.46,25
1951,1004,105,-5,28111.84,10
1952,1005,120,2,5699.55,5
1953,1005,21,3,4629.48,20
1954,1006,28,5,23447.35,25
1955,1007,33,2,5595.11,10
1956,1007,61,4,7252.43,20
1957,1007,81,5,28921.08,0
1958,1007,70,-2,13809.07,20
1959,1008,65,2,29635.89,0
1960,1008,92,1,35351.47,10
1961,1009,23,1,10921.6,25
1962,1009,32,2,25507.61,0
1963,1010,136,2,12790.97,0
1964,1011,79,3,25360.7,10
1965,1011,58,5,1344.53,30
1966,1012,46,1,2590.88,10
1967,1013,6,4,24897.75,0
1968,1014,89,1,2136.79,0
1969,1015,95,2,3028.79,10
1970,1015,80,1,2680.85,0
1971,1016,64,1,14704.46,0
1972,1016,8,3,30409.97,30
1973,1017,62,4,27784.35,30
1974,1018,99,2,12441.46,5
1975,1018,14,1,12624.0,30
1976,1018,15,5,17862.98,0
1977,1019,9,3,5619.2,25
1978,1019,4,1,6800.31,25
1979,1019,54,1,28450.79,25
1980,1020,107,4,7823.81,0
1981,1020,12,3,3083.84,0
1982,1020,27,5,4429.41,10
1983,1021,135,1,37764.58,0
1984,1021,85,2,15936.47,15
1985,1021,94,2,23518.23,0
1986,1022,31,1,10952.6,0
1987,1023,114,5,30173.73,25
1988,1024,36,4,22718.15,0
1989,1025,107,4,5297.93,30
1990,1025,28,1,28831.25,25
1991,1026,40,2,22091.31,20
1992,1027,31,2,11014.24,5
1993,1027,138,1,30475.8,20
1994,1028,28,3,26204.66,30
1995,1028,2,3,3685.24,25
1996,1028,47,5,1824.4,0
1997,1029,76,2,17564.84,0
1998,1030,55,4,6170.92,0
1999,1031,10,5,12815.01,20
2000,1031,99,5,13659.97,25
2001,1032,67,4,16641.61,25
2002,1032,102,3,14910.47,0
2003,1033,94,1,23341.39,0
2004,1033,37,4,13673.6,0
2005,1034,100,1,5632.63,15
2006,1034,19,1,34065.34,30
2007,1034,2,3,3841.69,0
2008,1034,123,3,13780.75,0
2009,1035,36,3,22172.12,10
2010,1036,129,1,26162.18,0
2011,1037,109,1,16021.85,5
2012,1037,20,1,26068.93,15
2013,1038,19,4,30848.63,30
2014,1038,97,4,33268.51,20
2015,1039,85,3,13551.04,0
2016,1039,60,1,17422.93,0
2017,1040,71,4,26336.29,0
2018,1041,109,1,16050.0,5
2019,1042,87,1,25606.64,0
2020,1042,83,4,33520.31,15
2021,1043,96,5,13491.93,15
2022,1043,128,3,24114.28,0
2023,1044,119,2,11097.03,20
2024,1045,75,3,23438.45,25
2025,1045,112,4,30509.74,15
2026,1045,95,1,2760.38,0
2027,1046,118,-1,20209.11,25
2028,1046,53,1,4077.48,10
2029,1047,59,1,8532.51,25
2030,1047,124,3,32412.56,5
2031,1048,136,-1,14582.41,25
2032,1049,78,3,15031.07,0
2033,1049,129,4,23919.16,0
2034,1050,86,4,10628.56,20
2035,1050,67,2,24767.11,0
2036,1051,12,4,2748.02,10
2037,1052,35,1,3185.33,20
2038,1053,18,3,4252.39,30
2039,1053,53,4,4296.07,0
2040,1054,92,5,24452.05,30
2041,1055,122,5,19617.29,0
2042,1056,68,5,44064.0,5
2043,1056,133,2,6271.38,15
2044,1057,67,3,23787.71,30
2045,1057,2,5,3667.38,25
2046,1058,52,5,25965.16,0
2047,1059,116,1,6427.98,15
2048,1059,110,4,3676.38,25
2049,1059,66,5,35198.1,25
2050,1060,128,3,25366.71,20
2051,1060,87,1,31650.53,0
2052,1061,67,2,20891.72,20
2053,1061,38,2,20038.1,5
2054,1062,47,2,2280.99,0
2055,1062,16,1,16887.75,15
2056,1062,46,4,2475.5,0
2057,1062,45,4,20837.02,0
2058,1063,140,3,24252.55,30
2059,1063,96,4,16949.71,5
2060,1063,30,1,28093.42,0
2061,1064,109,2,18081.57,0
2062,1064,3,2,20162.1,0
2063,1065,4,3,6609.77,20
2064,1065,25,3,11294.22,0
2065,1066,16,4,15010.76,0
2066,1067,5,2,22315.71,0
2067,1068,103,4,12138.78,0
2068,1068,50,3,20432.54,0
2069,1069,48,4,15931.21,10
2070,1069,106,4,18522.82,0
2071,1070,113,5,32996.95,25
2072,1070,41,4,35021.48,30
2073,1071,9,3,3825.47,15
2074,1071,102,5,20289.98,30
2075,1071,84,3,13752.93,5
2076,1072,58,4,1256.18,25
2077,1072,33,2,6223.68,0
2078,1073,100,3,6864.81,10
2079,1073,57,5,32847.43,0
2080,1074,33,4,5830.93,15
2081,1074,111,2,28595.59,0
2082,1074,108,5,31812.9,15
2083,1075,68,4,39744.13,30
2084,1075,96,5,15921.93,0
2085,1075,6,4,28825.63,15
2086,1076,106,2,14316.14,0
2087,1076,6,1,26728.6,0
2088,1077,20,3,34628.07,10
2089,1078,61,5,4934.96,10
2090,1079,58,2,1356.9,15
2091,1080,50,2,16445.39,0
2092,1081,18,3,5752.57,15
2093,1081,11,3,24645.61,0
2094,1081,40,1,19805.3,5
2095,1082,87,3,34465.29,0
2096,1082,73,2,1103.0,30
2097,1083,73,2,824.55,0
2098,1083,54,3,31587.92,20
2099,1083,50,2,19657.06,0
2100,1084,2,5,2591.73,30
2101,1085,33,1,5202.03,0
2102,1085,69,4,35887.54,20
2103,1085,70,3,19915.59,0
2104,1086,15,2,15024.1,25
2105,1086,31,4,9611.68,25
2106,1087,72,2,28978.06,0
2107,1088,99,5,16379.95,10
2108,1088,47,1,2366.31,25
2109,1089,26,5,21764.09,20
2110,1090,115,4,12284.06,20
2111,1090,20,2,36906.7,10
2112,1090,59,-4,8970.74,30
2113,1090,26,4,23131.0,0
2114,1091,7,1,18574.12,5
2115,1091,109,1,13625.95,0
2116,1092,137,3,26732.8,0
2117,1093,28,3,27834.39,15
2118,1093,17,3,9373.65,0
2119,1094,70,2,13909.41,0
2120,1094,54,3,24206.17,0
2121,1095,119,2,11285.17,0
2122,1096,96,2,13888.25,0
2123,1096,65,5,32261.1,10
2124,1097,139,1,36498.89,0
2125,1098,78,5,13679.29,0
2126,1099,51,2,16877.44,0
2127,1100,111,1,27365.12,0
2128,1100,91,2,18888.86,30
2129,1101,71,1,31902.3,15
2130,1102,129,3,32932.11,30
2131,1103,44,4,34699.68,25
2132,1103,83,2,27220.61,0
2133,1104,5,4,19508.6,0
2134,1104,131,3,2684.93,5
2135,1104,69,3,35282.75,0
2136,1105,41,2,33628.44,0
2137,1105,45,1,25576.58,15
2138,1106,104,-2,21623.68,10
2139,1107,49,5,3463.86,0
2140,1108,4,2,8668.66,5
2141,1108,24,3,20066.36,0
2142,1109,107,4,5718.86,25
2143,1110,11,2,20477.16,0
2144,1111,88,5,5194.13,5
2145,1111,14,2,9804.73,10
2146,1112,11,1,23553.84,0
2147,1112,5,5,17232.81,15
2148,1112,60,2,19193.36,0
2149,1112,20,2,26245.23,25
2150,1113,57,4,34726.91,30
2151,1113,98,2,16749.13,0
2152,1113,2,3,3130.49,20
2153,1113,12,1,3385.22,20
2154,1114,15,2,16130.73,5
2155,1114,122,5,26737.94,15
2156,1114,112,1,28487.75,15
2157,1115,70,1,16471.11,20
2158,1115,109,2,20177.82,0
2159,1116,53,-4,3604.87,10
2160,1116,51,3,15806.94,20
2161,1117,26,4,24242.18,10
2162,1118,30,4,29339.15,20
2163,1118,51,5,13574.29,20
2164,1118,118,1,17057.1,5
2165,1118,46,3,2676.78,0
2166,1119,72,1,35418.93,15
2167,1119,110,1,3778.03,25
2168,1120,6,4,27354.69,5
2169,1120,23,2,9261.75,0
2170,1121,57,3,25855.93,10
2171,1121,114,1,30460.66,0
2172,1122,57,3,27910.75,15
2173,1122,69,2,31958.65,20
2174,1123,3,2,23853.6,10
2175,1124,138,3,34572.19,20
2176,1125,11,4,18250.54,30
2177,1125,72,4,39534.12,10
2178,1126,17,1,14480.57,0
2179,1127,87,3,30240.08,10
2180,1128,45,1,23994.02,10
2181,1129,5,5,22097.26,25
2182,1129,9,5,3860.56,20
2183,1130,13,1,9374.79,25
2184,1130,79,5,28253.14,30
2185,1130,126,3,5882.07,25
2186,1130,106,1,17091.12,20
2187,1131,90,4,7467.95,0
2188,1131,107,4,7443.17,20
2189,1131,66,5,40098.93,0
2190,1132,95,5,2674.51,30
2191,1132,77,5,3607.05,0
2192,1132,23,2,9946.78,0
2193,1133,133,3,7222.29,25
2194,1134,99,3,17676.76,15
2195,1134,6,4,28879.62,20
2196,1135,59,4,10146.54,5
2197,1135,64,2,10661.44,25
2198,1135,114,4,29227.85,0
2199,1135,69,4,31536.61,0
2200,1136,35,2,3149.82,25
2201,1136,47,5,2443.33,0
2202,1137,116,5,7454.64,20
2203,1138,85,2,13273.09,15
2204,1139,12,4,2816.04,5
2205,1140,107,2,6115.27,0
2206,1141,129,4,36247.98,0
2207,1142,81,3,39393.28,10
2208,1143,31,4,8930.59,30
2209,1144,109,-5,20231.04,25
2210,1144,20,1,29602.31,5
2211,1145,18,2,5047.26,0
2212,1145,103,4,8960.8,0
2213,1146,131,5,3346.67,0
2214,1146,21,4,4901.79,0
2215,1147,53,2,4272.65,25
2216,1148,2,4,3740.05,10
2217,1148,137,5,26053.26,20
2218,1149,53,5,4410.26,5
2219,1150,23,2,12206.61,10
2220,1151,5,1,17775.84,20
2221,1152,116,1,8524.7,0
2222,1153,138,1,29382.17,30
2223,1153,113,2,43952.91,10
2224,1153,49,2,3191.28,30
2225,1154,72,1,38956.59,0
2226,1154,63,4,184.93,0
2227,1155,2,4,3468.25,10
2228,1156,57,3,33684.69,30
2229,1156,30,5,34499.53,0
2230,1157,65,1,29240.73,5
2231,1157,37,4,13057.96,0
2232,1157,131,4,2360.38,0
2233,1158,106,4,20908.52,5
2234,1158,77,1,3517.55,30
2235,1158,11,1,21488.95,0
2236,1159,136,2,13576.02,20
2237,1160,45,3,29010.81,15
2238,1160,76,1,16621.56,0
2239,1161,87,5,26238.53,25
2240,1162,71,1,26316.3,0
2241,1162,23,4,12114.47,0
2242,1163,99,1,12495.13,25
2243,1164,104,4,16278.02,30
2244,1165,5,5,16370.15,0
2245,1165,62,2,40168.25,20
2246,1166,50,3,16970.11,15
2247,1166,68,5,34300.87,0
2248,1167,134,4,142.2,0
2249,1168,46,1,2824.93,10
2250,1169,37,3,10184.73,0
2251,1169,77,5,2865.4,0
2252,1169,42,2,8782.37,5
2253,1170,3,2,26009.94,10
2254,1171,16,2,15423.55,25
2255,1172,1,2,1492.11,10
2256,1173,79,3,22019.48,20
2257,1173,11,3,21335.31,0
2258,1174,137,3,31404.03,5
2259,1174,113,4,41833.74,10
2260,1174,95,5,2891.79,0
2261,1175,116,4,6225.89,15
2262,1176,71,2,33293.08,0
2263,1176,103,2,10040.32,20
2264,1176,106,4,20332.04,30
2265,1177,34,3,5847.17,25
2266,1178,45,3,21718.87,30
2267,1178,35,4,2810.21,20
2268,1178,13,5,10857.62,0
2269,1179,117,5,2219.49,0
2270,1180,49,4,3258.18,0
2271,1180,89,5,2217.98,30
2272,1181,123,5,12023.69,25
2273,1181,103,4,10876.71,15
2274,1182,112,1,32197.85,30
2275,1182,4,2,6151.23,10
2276,1182,78,5,15683.48,0
2277,1183,49,5,2538.45,0
2278,1184,104,1,22820.97,10
2279,1184,3,3,20387.19,25
2280,1184,8,4,24476.15,0
2281,1185,59,5,7906.04,10
2282,1185,9,1,3733.11,30
2283,1185,73,5,951.87,0
2284,1186,140,2,21454.85,30
2285,1186,121,4,33768.05,20
2286,1187,35,3,3851.69,15
2287,1188,39,2,22491.62,5
2288,1188,15,1,17469.68,25
2289,1188,133,4,7543.58,0
2290,1189,103,2,12268.02,30
2291,1190,9,3,4539.17,0
2292,1191,94,1,24755.83,20
2293,1191,63,4,138.64,30
2294,1192,111,4,24727.49,10
2295,1192,86,1,9001.98,10
2296,1193,42,3,7863.87,0
2297,1194,50,5,17356.58,20
2298,1194,124,1,27820.08,25
2299,1195,44,1,31701.42,15
2300,1196,16,4,12027.5,0
2301,1196,58,1,974.37,15
2302,1197,19,4,24325.25,25
2303,1197,51,1,12477.93,0
2304,1197,133,3,8998.08,10
2305,1198,71,4,24724.73,0
2306,1199,7,5,18301.21,0
2307,1199,114,2,25018.99,0
2308,1200,2,4,3150.06,0
2309,1201,121,-5,36690.72,15
2310,1201,9,1,4708.53,5
2311,1202,43,5,37533.26,0
2312,1203,66,5,38451.52,30
2313,1203,10,3,11974.0,15
2314,1204,89,1,1727.25,25
2315,1204,140,3,24288.78,20
2316,1204,21,3,5236.18,0
2317,1205,126,1,5234.25,0
2318,1205,122,5,21703.71,0
2319,1206,80,3,1966.77,10
2320,1206,82,1,12278.93,5
2321,1207,140,2,23181.31,30
2322,1208,7,2,19746.6,20
2323,1209,11,5,20118.55,30
2324,1209,62,5,31520.83,10
2325,1210,6,4,26375.16,0
2326,1211,87,4,27563.62,20
2327,1211,24,5,21357.59,5
2328,1212,61,2,5393.76,5
2329,1212,88,5,6715.76,10
2330,1212,107,3,7723.25,30
2331,1213,111,-5,29943.41,0
2332,1213,125,5,17720.33,0
2333,1213,11,5,23196.46,0
2334,1213,130,5,4488.69,10
2335,1214,57,1,23636.75,0
2336,1215,25,5,10198.16,15
2337,1215,86,5,7864.96,0
2338,1216,103,2,8937.1,0
2339,1217,9,2,4004.97,15
2340,1217,76,2,16211.83,25
2341,1217,117,1,2118.2,10
2342,1218,94,4,27857.17,0
2343,1218,72,5,38664.74,0
2344,1218,76,2,12649.85,0
2345,1219,87,2,31514.61,20
2346,1220,125,2,24164.79,0
2347,1220,100,2,5942.01,20
2348,1220,105,1,27111.36,0
2349,1221,137,1,24351.88,25
2350,1221,78,5,16255.09,0
2351,1222,56,4,10279.15,0
2352,1222,100,4,5686.26,20
2353,1222,133,4,6893.35,0
2354,1223,136,1,13841.48,20
2355,1224,69,5,32578.56,0
2356,1224,3,-1,29465.1,0
2357,1225,16,2,15611.86,0
2358,1226,94,2,20008.89,10
2359,1227,118,3,18196.98,15
2360,1228,60,4,15059.56,30
2361,1228,29,4,14098.42,25
2362,1228,48,3,21916.86,25
2363,1229,66,1,31084.44,30
2364,1229,70,5,15257.11,10
2365,1229,36,3,19133.72,0
2366,1230,32,5,19665.67,30
2367,1231,100,2,5819.19,10
2368,1231,90,3,6181.77,20
2369,1231,136,2,15101.64,15
2370,1232,39,5,25428.45,15
2371,1232,32,4,23670.31,5
2372,1232,127,4,22184.92,20
2373,1233,109,4,13671.86,25
2374,1233,8,2,32281.02,20
2375,1234,5,2,17034.68,0
2376,1235,19,3,33763.76,0
2377,1236,18,1,4714.55,0
2378,1236,113,3,35327.02,15
2379,1236,59,5,9492.97,0
2380,1237,78,1,12015.7,15
2381,1238,79,5,21091.55,20
2382,1238,114,3,30020.64,15
2383,1239,82,5,8102.35,25
2384,1239,120,1,5686.17,0
2385,1240,135,4,43052.08,10
2386,1240,137,4,30135.34,20
2387,1240,102,3,17526.57,0
2388,1241,83,5,28352.2,30
2389,1242,118,5,21205.0,15
2390,1242,102,4,14771.42,0
2391,1243,123,2,13817.62,0
2392,1243,122,5,21055.08,0
2393,1243,23,5,9530.78,25
2394,1243,139,2,30719.42,0
2395,1243,68,5,39358.45,5
2396,1244,35,2,3358.23,20
2397,1245,35,2,3642.4,20
2398,1245,83,4,26864.12,0
2399,1246,67,4,20859.55,5
2400,1246,43,5,42934.68,0
2401,1247,87,1,25604.56,0
2402,1247,37,1,12034.04,10
2403,1248,1,5,1087.15,0
2404,1248,17,5,10790.72,0
2405,1248,109,2,20977.81,25
2406,1249,135,2,41871.45,0
2407,1250,124,3,40421.27,0
2408,1251,88,2,6499.38,0
2409,1252,114,4,28057.85,0
2410,1252,83,2,29056.18,5
2411,1253,101,2,4843.53,0
2412,1253,73,2,1068.6,20
2413,1254,39,4,24915.89,25
2414,1254,33,2,5315.34,0
2415,1255,9,4,4538.14,10
2416,1256,123,1,10405.27,15
2417,1256,8,1,25641.77,0
2418,1256,114,3,28609.6,0
2419,1257,35,3,2666.79,0
2420,1258,122,3,26896.23,0
2421,1259,112,3,36338.27,20
2422,1259,122,4,23582.32,15
2423,1260,1,4,1443.31,0
2424,1261,104,5,20814.14,15
2425,1261,49,-4,3631.67,10
2426,1262,106,1,16195.65,25
2427,1263,54,5,32498.64,25
2428,1263,27,5,5697.05,10
2429,1264,20,4,24532.23,15
2430,1264,66,3,26547.13,10
2431,1264,130,5,4253.1,5
2432,1265,112,2,30289.57,5
2433,1265,76,5,13862.95,20
2434,1266,26,5,26951.81,30
2435,1266,34,1,6043.81,0
2436,1266,41,3,30395.86,30
2437,1267,5,1,16910.88,25
2438,1267,2,4,3623.09,0
2439,1268,36,5,26300.76,10
2440,1268,50,4,17226.91,0
2441,1269,130,4,3155.19,30
2442,1270,129,2,25960.19,30
2443,1270,135,5,38083.42,0
2444,1270,37,3,12455.12,10
2445,1271,99,3,15096.52,15
2446,1271,20,4,28225.99,30
2447,1271,52,3,25648.16,15
2448,1272,132,4,3520.74,20
2449,1272,110,2,4394.21,30
2450,1273,114,2,25976.31,0
2451,1273,40,1,21640.46,0
2452,1274,37,1,11053.44,0
2453,1274,107,1,5508.66,15
2454,1275,116,5,6712.06,10
2455,1276,85,5,15871.13,15
2456,1276,128,3,31594.79,15
2457,1277,45,4,22703.07,0
2458,1277,66,-1,32087.6,25
2459,1277,121,3,32041.53,20
2460,1278,136,2,11803.2,0
2461,1279,91,3,18752.79,0
2462,1280,45,3,20416.06,30
2463,1280,66,5,35439.9,10
2464,1280,78,1,11618.09,5
2465,1281,137,1,29261.04,5
2466,1281,110,3,4289.84,0
2467,1282,17,2,11471.99,0
2468,1282,116,5,6378.7,10
2469,1282,6,2,30750.73,30
2470,1283,12,1,2903.83,30
2471,1283,86,2,7792.87,10
2472,1284,18,3,5241.0,0
2473,1284,55,5,5733.25,0
2474,1285,125,3,19261.02,0
2475,1285,35,5,2931.33,5
2476,1286,93,4,30203.09,30
2477,1287,11,3,23705.95,20
2478,1287,119,4,11497.66,30
2479,1287,53,1,4481.97,25
2480,1288,58,-1,1351.57,30
2481,1288,65,1,26617.29,20
2482,1289,65,1,35831.86,0
2483,1289,70,3,19942.92,0
2484,1289,38,3,20624.85,0
2485,1290,120,3,4668.58,5
2486,1290,49,1,3194.17,25
2487,1291,137,4,28590.58,15
2488,1292,30,3,24056.31,20
2489,1293,134,2,94.45,30
2490,1293,41,2,33240.04,15
2491,1294,134,4,131.35,10
2492,1295,63,4,133.5,15
2493,1295,57,5,27254.68,10
2494,1295,44,2,31182.53,25
2495,1296,75,2,19972.06,25
2496,1296,133,-2,8476.29,20
2497,1297,55,-1,4833.26,30
2498,1298,24,5,20740.76,0
2499,1298,120,4,6294.78,15
2500,1298,139,5,32194.81,30
2501,1299,108,2,25077.95,0
2502,1299,40,2,20100.39,0
2503,1300,116,5,5541.62,0
2504,1300,129,2,26262.22,0
2505,1301,110,4,3022.75,30
2506,1301,81,3,38817.73,25
2507,1301,70,5,15565.45,10
2508,1301,139,1,37062.15,25
2509,1302,108,3,27455.03,30
2510,1302,128,1,34568.03,30
2511,1303,116,2,6886.12,0
2512,1304,91,5,16422.09,25
2513,1305,78,3,13842.21,20
2514,1306,43,4,41246.11,5
2515,1307,114,4,23700.49,0
2516,1308,40,4,17983.59,0
2517,1308,5,2,20474.05,0
2518,1309,8,5,33823.21,30
2519,1309,86,1,8331.08,30
2520,1309,23,5,10800.72,0
2521,1310,131,1,3474.81,20
2522,1310,35,5,2597.51,0
2523,1310,7,1,18625.32,0
2524,1310,126,2,6472.39,0
2525,1311,60,2,16999.22,30
2526,1312,112,5,42658.43,0
2527,1312,78,2,15080.7,0
2528,1313,131,5,2825.52,30
2529,1314,58,3,1080.0,25
2530,1314,49,1,3518.47,25
2531,1315,44,1,29274.73,15
2532,1315,56,1,13858.47,15
2533,1316,113,3,30553.3,0
2534,1316,9,5,4698.33,5
2535,1317,72,3,28648.7,15
2536,1318,131,2,2425.45,0
2537,1318,138,3,25202.96,25
2538,1319,27,3,5723.68,5
2539,1319,40,4,19121.43,25
2540,1319,59,1,8995.66,20
2541,1320,137,5,23645.39,0
2542,1321,116,5,6835.65,0
2543,1322,37,2,12360.39,10
2544,1323,92,5,26601.47,20
2545,1323,110,4,3882.23,10
2546,1324,7,2,21679.86,20
2547,1325,77,1,3392.45,0
2548,1325,6,5,23914.68,5
2549,1326,128,5,30470.5,0
2550,1327,94,4,27634.02,0
2551,1328,38,5,19480.2,30
2552,1328,113,2,39958.23,0
2553,1328,60,5,21614.37,15
2554,1328,27,5,4669.54,10
2555,1329,59,2,8354.35,0
2556,1330,97,3,24783.73,15
2557,1331,64,5,13070.04,20
2558,1332,7,4,22441.82,10
2559,1333,121,4,27224.16,0
2560,1333,66,3,37395.66,15
2561,1334,140,4,24246.96,0
2562,1334,73,4,770.29,0
2563,1334,22,3,12423.63,0
2564,1335,25,5,11575.27,10
2565,1335,104,1,17095.45,10
2566,1336,71,4,29684.96,0
2567,1336,123,5,10656.96,30
2568,1337,116,1,7728.91,0
2569,1337,74,5,29094.49,0
2570,1338,138,2,37675.76,0
2571,1338,104,2,18780.25,15
2572,1338,74,1,26441.44,20
2573,1339,49,4,3042.04,0
2574,1339,107,5,7417.33,20
2575,1340,106,4,21482.41,0
2576,1341,101,3,4746.92,0
2577,1341,62,2,37249.1,0
2578,1342,35,3,3427.55,30
2579,1342,57,1,23389.03,5
2580,1343,57,4,28670.5,0
2581,1344,25,4,13133.4,0
2582,1345,71,4,22724.55,10
2583,1346,7,2,21323.6,15
2584,1346,43,1,35385.66,20
2585,1346,55,3,4974.93,10
2586,1347,14,2,12062.96,0
2587,1347,29,-4,15461.31,15
2588,1347,99,4,17144.53,15
2589,1348,92,4,31678.56,20
2590,1348,41,-3,32893.33,10
2591,1348,47,5,1838.08,5
2592,1349,83,3,22950.68,5
2593,1349,1,3,1415.04,10
2594,1349,46,5,2445.51,0
2595,1349,86,2,9971.2,30
2596,1350,59,5,7605.59,25
2597,1351,17,3,10775.4,0
2598,1351,65,3,34231.78,10
2599,1352,51,2,13546.17,0
2600,1353,118,5,17404.02,15
2601,1353,135,2,28863.94,0
2602,1354,75,2,23630.5,20
2603,1354,4,4,6306.54,5
2604,1354,83,1,30900.11,15
2605,1354,74,5,20536.59,0
2606,1355,63,3,146.48,0
2607,1355,22,3,12974.09,0
2608,1356,65,2,30698.26,30
2609,1357,4,4,8687.31,0
2610,1358,117,5,2302.49,30
2611,1358,25,3,10934.09,0
2612,1358,12,3,3180.95,0
2613,1359,1,2,1461.81,5
2614,1360,63,3,201.05,0
2615,1360,19,2,22080.15,0
2616,1361,48,4,21566.44,15
2617,1361,129,1,32143.67,0
2618,1362,44,1,26097.44,0
2619,1362,74,1,24508.02,25
2620,1363,66,1,27756.45,20
2621,1363,82,4,11827.42,5
2622,1363,37,5,9803.35,0
2623,1364,35,1,2590.12,15
2624,1364,72,2,41668.13,0
2625,1365,96,-2,17512.38,0
2626,1365,97,5,34066.98,0
2627,1366,30,3,30181.9,5
2628,1366,54,2,28284.13,5
2629,1367,47,4,2760.43,0
2630,1367,133,2,6617.4,10
2631,1368,86,3,9104.33,5
2632,1368,106,3,15429.62,20
2633,1369,114,4,30754.35,0
2634,1370,68,2,32484.92,0
