order_id,customer_id,order_date,status,region_code
972,446,2024-12-05 19:27:18,CANCELLED,WEST
973,,2023-07-04 02:27:38,SHIPPED,SOUTH
974,196,2024-02-18 00:00:00,SHIPPED,WEST
975,392,2023-07-22 06:10:58,DELIVERED,SOUTH
976,221,2024-03-15 13:47:00,DELIVERED,SOUTH
977,429,2023-10-08 04:40:34,DELIVERED,SOUTH
978,30,2024-03-26 19:10:39,RETURNED,SOUTH
979,462,2024-01-21 17:57:52,DELIVERED,WEST
980,88,2023-01-17 00:45:59,DELIVERED,EAST
981,408,2025-12-02 23:42:55,SHIPPED,WEST
982,434,2025-07-16 17:04:42,SHIPPED,NORTH
983,571,2023-04-02 06:26:42,PLACED,SOUTH
984,483,2024-07-04 09:19:26,RETURNED,CENTRAL
985,47,2023-01-09 07:52:19,SHIPPED,CENTRAL
986,391,2024-04-14 22:17:29,RETURNED,EAST
987,136,2025-05-19 05:55:24,PLACED,SOUTH
988,267,2023-09-21 21:04:55,DELIVERED,EAST
989,480,2023-07-24 22:19:00,PLACED,CENTRAL
990,444,2023-08-09 06:31:41,SHIPPED,EAST
991,46,2023-07-18 00:00:00,DELIVERED,EAST
992,370,2024-10-30 02:46:08,SHIPPED,EAST
993,271,2025-03-14 02:08:19,DELIVERED,SOUTH
994,324,2025-02-02 04:03:04,DELIVERED,SOUTH
995,570,2025-10-18 06:22:28,DELIVERED,WEST
996,55,2023-10-21 11:26:47,PLACED,SOUTH
997,188,2023-02-25 17:02:29,DELIVERED,SOUTH
998,479,2024-11-08 23:17:05,PLACED,WEST
999,42,2024-11-16 21:02:49,DELIVERED,CENTRAL
1000,497,2024-12-12 02:31:07,DELIVERED,SOUTH
1001,127,2024-06-27 02:11:35,PLACED,EAST
1002,185,2023-09-19 10:29:32,DELIVERED,EAST
1003,577,2025-10-27 03:33:52,DELIVERED,CENTRAL
1004,5,2025-03-28 03:16:32,DELIVERED,SOUTH
1005,427,2023-04-30 08:38:01,SHIPPED,WEST
1006,97,2024-05-25 13:15:00,PLACED,NORTH
1007,404,2024-08-03 07:15:47,DELIVERED,NORTH
1008,332,2023-08-27 21:09:54,PLACED,WEST
1009,492,2024-12-06 08:24:59,DELIVERED,EAST
1010,6,2024-05-26 17:55:32,RETURNED,CENTRAL
1011,464,2024-05-19 17:43:35,RETURNED,CENTRAL
1012,133,2023-11-25 08:19:39,CANCELLED,EAST
1013,331,2023-03-28 06:29:44,DELIVERED,CENTRAL
1014,391,2023-05-24 18:33:06,DELIVERED,SOUTH
1015,246,2024-09-11 16:42:48,PLACED,SOUTH
1016,167,2024-08-26 12:26:16,DELIVERED,EAST
1017,158,2023-07-07 08:22:04,SHIPPED,WEST
1018,318,2025-11-30 01:13:55,DELIVERED,EAST
1019,99,2024-07-24 19:47:00,DELIVERED,WEST
1020,457,2024-08-25 21:01:34,DELIVERED,CENTRAL
1021,434,2023-05-21 03:43:58,DELIVERED,EAST
1022,191,2024-11-05 00:00:00,DELIVERED,NORTH
1023,42,2025-03-08 10:45:24,DELIVERED,WEST
1024,230,2025-10-03 00:40:25,DELIVERED,SOUTH
1025,508,2025-03-30 02:22:30,DELIVERED,CENTRAL
1026,86,2024-03-27 14:11:39,DELIVERED,NORTH
1027,490,2024-04-11 15:28:20,PLACED,SOUTH
1028,308,2024-01-22 06:28:28,DELIVERED,EAST
1029,583,2023-03-16 03:26:20,DELIVERED,NORTH
1030,526,2023-06-17 04:49:05,DELIVERED,WEST
1031,97,2024-12-22 19:38:58,DELIVERED,CENTRAL
1032,260,2024-07-06 04:25:16,SHIPPED,NORTH
1033,516,2023-01-26 00:00:00,PLACED,WEST
1034,184,2023-10-11 00:00:00,CANCELLED,NORTH
1035,86,2024-10-08 14:58:58,CANCELLED,EAST
1036,322,2025-07-01 04:42:55,DELIVERED,WEST
1037,272,2024-06-14 05:52:04,RETURNED,SOUTH
1038,217,2023-10-15 12:33:29,PLACED,CENTRAL
1039,266,2025-11-12 02:29:54,PLACED,CENTRAL
1040,19,2023-01-10 01:59:40,DELIVERED,NORTH
1041,176,2025-10-15 18:01:56,DELIVERED,WEST
1042,499,2024-04-15 09:12:05,DELIVERED,CENTRAL
1043,370,2025-12-08 21:45:23,DELIVERED,WEST
1044,310,2023-05-17 03:16:28,PLACED,NORTH
1045,196,2023-06-23 20:24:01,CANCELLED,SOUTH
1046,28,2023-11-22 00:38:25,DELIVERED,SOUTH
1047,248,2024-11-07 23:22:18,CANCELLED,CENTRAL
1048,196,2023-05-14 17:48:00,DELIVERED,WEST
1049,152,2025-01-06 07:35:38,DELIVERED,NORTH
1050,171,2023-08-25 18:42:46,DELIVERED,WEST
1051,497,2025-01-02 10:23:29,PLACED,WEST
1052,600,2024-01-12 21:53:20,SHIPPED,CENTRAL
1053,402,2023-03-21 02:30:59,DELIVERED,NORTH
1054,443,2024-10-07 17:53:37,CANCELLED,CENTRAL
1055,568,2024-03-27 16:51:37,PLACED,WEST
1056,498,2025-03-08 11:17:18,DELIVERED,CENTRAL
1057,,2025-11-20 06:34:25,RETURNED,WEST
1058,238,2023-04-05 07:14:04,DELIVERED,WEST
1059,591,2024-05-05 15:44:49,DELIVERED,EAST
1060,428,2025-01-05 00:00:00,PLACED,CENTRAL
1061,356,2024-11-27 10:46:55,DELIVERED,NORTH
1062,166,2024-03-23 09:49:12,DELIVERED,WEST
1063,353,2024-11-11 13:57:01,SHIPPED,SOUTH
1064,348,2025-07-24 07:55:11,CANCELLED,WEST
1065,135,2024-03-31 18:31:21,DELIVERED,WEST
1066,427,2025-11-11 15:15:31,DELIVERED,EAST
1067,484,2023-09-09 16:45:28,DELIVERED,EAST
1068,89,2025-11-02 05:40:01,DELIVERED,SOUTH
1069,205,2023-08-31 19:48:42,DELIVERED,NORTH
1070,426,2025-02-05 00:00:00,DELIVERED,SOUTH
1071,571,2023-03-15 02:07:34,RETURNED,EAST
1072,268,2024-07-08 15:33:37,DELIVERED,SOUTH
1073,516,2023-02-19 15:55:41,CANCELLED,EAST
1074,441,2023-06-27 01:04:59,DELIVERED,NORTH
1075,576,2023-12-15 02:53:27,DELIVERED,EAST
1076,364,2023-03-14 12:13:14,DELIVERED,CENTRAL
1077,274,2023-08-23 20:20:17,CANCELLED,CENTRAL
1078,107,2023-03-20 07:52:11,RETURNED,WEST
1079,,2024-12-11 03:15:06,RETURNED,NORTH
1080,109,2025-08-06 11:47:39,DELIVERED,NORTH
1081,576,2023-03-07 04:44:02,DELIVERED,SOUTH
1082,121,2023-11-16 00:00:00,RETURNED,SOUTH
1083,300,2024-11-16 20:58:50,DELIVERED,WEST
1084,102,2023-08-28 16:33:42,DELIVERED,EAST
1085,142,2023-07-11 01:09:21,CANCELLED,WEST
1086,,2024-10-07 20:16:38,DELIVERED,NORTH
1087,,2024-01-17 02:02:44,CANCELLED,WEST
1088,350,2024-03-21 11:07:27,DELIVERED,NORTH
1089,273,2024-08-01 13:26:01,DELIVERED,WEST
1090,370,2025-09-04 19:14:20,DELIVERED,SOUTH
1091,543,2024-10-17 02:56:36,DELIVERED,SOUTH
1092,440,2024-10-04 05:01:12,RETURNED,WEST
1093,529,2025-11-25 18:12:31,DELIVERED,NORTH
1094,454,2023-08-15 03:46:34,DELIVERED,CENTRAL
1095,72,2023-05-12 16:45:39,DELIVERED,WEST
1096,169,2024-11-05 07:23:15,PLACED,NORTH
1097,155,2025-06-11 13:02:50,PLACED,CENTRAL
1098,303,2024-10-13 08:50:04,DELIVERED,CENTRAL
1099,312,2024-05-02 07:24:21,RETURNED,NORTH
1100,287,2025-03-30 21:30:07,DELIVERED,SOUTH
1101,,2025-12-23 00:00:00,DELIVERED,SOUTH
1102,558,2025-08-27 21:48:57,DELIVERED,WEST
1103,354,2025-10-04 00:00:00,DELIVERED,SOUTH
1104,309,2023-05-11 00:00:00,PLACED,EAST
1105,400,2023-07-15 17:49:51,DELIVERED,CENTRAL
1106,291,2023-11-29 00:36:01,PLACED,CENTRAL
1107,320,2025-03-20 20:48:35,DELIVERED,SOUTH
1108,24,2023-02-13 07:51:36,CANCELLED,CENTRAL
1109,265,2024-01-10 21:47:56,CANCELLED,EAST
1110,433,2025-02-23 22:00:07,PLACED,NORTH
1111,382,2024-02-08 12:25:21,DELIVERED,EAST
1112,127,2023-03-16 03:36:37,DELIVERED,NORTH
1113,460,2024-04-07 20:47:43,DELIVERED,NORTH
1114,465,2024-06-10 14:06:04,RETURNED,CENTRAL
1115,580,2025-09-02 04:00:20,DELIVERED,CENTRAL
1116,240,2024-06-28 05:30:54,SHIPPED,CENTRAL
1117,144,2024-08-09 16:23:55,DELIVERED,SOUTH
1118,108,2024-05-24 07:01:14,DELIVERED,SOUTH
1119,370,2024-12-06 17:53:21,PLACED,WEST
1120,422,2023-05-08 07:12:42,PLACED,WEST
1121,134,2025-01-09 20:00:05,SHIPPED,NORTH
1122,379,2025-11-17 09:46:10,DELIVERED,CENTRAL
1123,573,2025-03-17 00:00:00,DELIVERED,EAST
1124,599,2025-02-13 21:37:47,DELIVERED,WEST
1125,502,2024-10-09 15:59:30,CANCELLED,SOUTH
1126,518,2023-07-17 11:31:31,DELIVERED,WEST
1127,133,2025-12-30 10:35:02,DELIVERED,CENTRAL
1128,121,2025-12-14 00:00:00,SHIPPED,WEST
1129,34,2023-09-01 00:00:00,RETURNED,EAST
1130,122,2025-07-23 13:16:53,CANCELLED,NORTH
1131,124,2024-07-28 03:09:48,DELIVERED,NORTH
1132,,2025-03-23 02:33:28,SHIPPED,EAST
1133,313,2024-08-04 00:00:00,DELIVERED,WEST
1134,29,2023-08-10 22:33:25,PLACED,CENTRAL
1135,432,2023-03-17 00:00:00,RETURNED,EAST
1136,291,2023-12-01 21:27:33,SHIPPED,WEST
1137,3,2023-07-10 00:42:53,DELIVERED,NORTH
1138,46,2024-10-10 16:19:48,DELIVERED,EAST
1139,580,2024-12-03 17:44:27,RETURNED,WEST
1140,487,2025-07-29 22:29:41,PLACED,SOUTH
1141,517,2025-09-15 16:57:30,DELIVERED,WEST
1142,460,2023-08-20 10:28:24,CANCELLED,EAST
1143,92,2025-08-28 13:07:47,DELIVERED,WEST
1144,397,2023-12-28 16:14:37,RETURNED,EAST
1145,554,2023-03-13 04:16:57,RETURNED,WEST
1146,285,2025-09-30 09:30:49,PLACED,SOUTH
1147,26,2025-06-07 13:30:41,DELIVERED,EAST
1148,575,2025-09-29 05:17:46,PLACED,CENTRAL
1149,88,2023-10-26 00:00:00,RETURNED,CENTRAL
1150,591,2023-03-24 03:17:59,RETURNED,CENTRAL
1151,194,2025-01-09 04:26:25,DELIVERED,NORTH
1152,124,2025-10-19 13:30:11,RETURNED,SOUTH
1153,20,2024-03-03 03:20:45,DELIVERED,SOUTH
1154,,2025-06-19 07:17:33,DELIVERED,CENTRAL
1155,329,2024-09-16 04:06:36,DELIVERED,WEST
1156,24,2024-06-12 02:29:56,DELIVERED,WEST
1157,25,2025-03-31 01:36:14,DELIVERED,EAST
1158,94,2023-06-28 00:00:00,RETURNED,CENTRAL
1159,173,2024-03-19 06:41:00,PLACED,EAST
1160,92,2023-08-28 14:00:47,DELIVERED,WEST
1161,174,2023-04-02 12:27:47,DELIVERED,EAST
1162,186,2023-02-12 05:00:55,DELIVERED,EAST
1163,400,2023-06-03 09:27:04,DELIVERED,WEST
1164,332,2024-02-05 16:29:14,DELIVERED,NORTH
1165,54,2023-11-11 15:57:50,SHIPPED,CENTRAL
1166,243,2025-02-04 19:36:20,DELIVERED,CENTRAL
1167,395,2023-06-28 18:32:40,SHIPPED,EAST
1168,476,2025-05-09 00:00:00,DELIVERED,WEST
1169,30,2024-09-25 00:28:10,DELIVERED,NORTH
1170,276,2025-05-10 17:25:22,RETURNED,NORTH
1171,253,2025-05-11 16:59:33,DELIVERED,SOUTH
1172,312,2025-06-01 00:00:00,DELIVERED,NORTH
1173,513,2023-11-13 01:25:23,DELIVERED,SOUTH
1174,383,2025-04-19 13:03:15,RETURNED,SOUTH
1175,551,2024-10-20 06:38:11,RETURNED,CENTRAL
1176,463,2023-03-06 22:07:18,PLACED,WEST
1177,297,2025-10-11 11:47:54,RETURNED,NORTH
1178,62,2025-01-19 01:12:24,SHIPPED,EAST
1179,390,2024-06-29 21:48:34,CANCELLED,SOUTH
1180,600,2025-03-03 18:25:21,SHIPPED,SOUTH
1181,547,2025-05-24 17:12:10,PLACED,NORTH
1182,405,2025-12-20 23:19:55,PLACED,SOUTH
1183,570,2024-03-10 02:57:37,CANCELLED,SOUTH
1184,517,2024-05-09 11:13:51,CANCELLED,EAST
1185,268,2024-12-04 06:33:12,SHIPPED,EAST
1186,350,2023-11-24 04:37:40,DELIVERED,CENTRAL
1187,337,2023-01-25 15:50:54,RETURNED,SOUTH
1188,3,2025-08-03 17:12:54,DELIVERED,NORTH
1189,178,2024-10-03 19:50:03,DELIVERED,WEST
1190,403,2025-04-15 22:59:41,PLACED,NORTH
1191,552,2023-02-18 01:48:25,CANCELLED,WEST
1192,127,2024-07-02 08:35:50,RETURNED,WEST
1193,367,2024-08-23 19:07:25,SHIPPED,NORTH
1194,128,2024-12-19 18:25:40,DELIVERED,SOUTH
1195,456,2023-01-15 13:05:21,SHIPPED,NORTH
1196,,2024-03-12 17:27:11,DELIVERED,EAST
1197,197,2023-05-20 18:11:41,CANCELLED,EAST
1198,227,2023-12-30 21:46:08,RETURNED,EAST
1199,38,2024-03-12 03:21:20,DELIVERED,CENTRAL
1200,215,2023-01-12 02:01:37,SHIPPED,WEST
1201,114,2024-03-06 20:15:58,DELIVERED,WEST
1202,175,2025-05-07 04:02:34,SHIPPED,CENTRAL
1203,579,2023-09-30 16:11:22,PLACED,SOUTH
1204,67,2023-07-17 22:58:07,SHIPPED,CENTRAL
1205,234,2025-03-23 13:50:03,DELIVERED,EAST
1206,197,2025-11-19 04:52:43,PLACED,CENTRAL
1207,,2025-08-12 12:36:02,SHIPPED,CENTRAL
1208,465,2023-01-04 00:53:10,RETURNED,NORTH
1209,331,2024-11-02 22:33:52,CANCELLED,WEST
1210,281,2023-07-09 01:57:52,DELIVERED,WEST
1211,508,2024-07-15 12:38:49,DELIVERED,NORTH
1212,230,2023-03-14 22:58:08,SHIPPED,WEST
1213,546,2024-11-28 06:46:10,DELIVERED,WEST
1214,200,2024-06-03 22:44:14,PLACED,CENTRAL
1215,26,2023-12-17 12:01:17,RETURNED,WEST
1216,77,2024-01-24 08:05:06,SHIPPED,EAST
1217,319,2023-04-08 14:59:55,DELIVERED,NORTH
1218,29,2025-01-15 14:26:42,DELIVERED,NORTH
1219,,2025-07-09 11:08:53,DELIVERED,EAST
1220,257,2024-01-19 22:33:10,PLACED,SOUTH
1221,349,2023-03-26 13:24:14,CANCELLED,CENTRAL
1222,243,2023-04-24 06:18:46,DELIVERED,CENTRAL
1223,450,2023-05-29 00:00:00,DELIVERED,CENTRAL
1224,128,2023-05-13 20:57:52,RETURNED,NORTH
1225,,2024-08-09 06:18:37,DELIVERED,NORTH
1226,131,2023-04-07 07:36:38,RETURNED,WEST
1227,57,2024-04-13 07:39:22,DELIVERED,WEST
1228,68,2023-06-08 04:24:26,DELIVERED,CENTRAL
1229,54,2024-04-03 03:17:38,CANCELLED,WEST
1230,99,2025-08-16 22:41:08,DELIVERED,SOUTH
1231,11,2024-12-05 00:00:00,DELIVERED,WEST
1232,104,2024-06-11 13:49:11,DELIVERED,NORTH
1233,465,2025-03-14 11:05:39,DELIVERED,SOUTH
1234,111,2023-06-09 12:32:52,PLACED,NORTH
1235,199,2025-06-09 10:53:50,PLACED,CENTRAL
1236,263,2024-07-06 01:56:41,DELIVERED,CENTRAL
1237,456,2023-10-16 19:43:37,SHIPPED,NORTH
1238,62,2023-07-18 00:00:00,DELIVERED,WEST
1239,526,2025-10-09 09:19:21,DELIVERED,EAST
1240,598,2025-04-20 15:17:58,DELIVERED,SOUTH
1241,481,2024-04-24 12:12:58,DELIVERED,EAST
1242,378,2023-01-13 00:00:00,DELIVERED,SOUTH
1243,59,2024-01-04 18:26:31,DELIVERED,CENTRAL
1244,56,2024-10-17 15:34:47,DELIVERED,SOUTH
1245,207,2023-04-17 06:16:39,DELIVERED,WEST
1246,479,2025-07-20 16:45:33,DELIVERED,CENTRAL
1247,580,2024-06-05 10:19:47,DELIVERED,WEST
1248,337,2023-09-10 02:14:11,PLACED,NORTH
1249,508,2023-12-07 20:02:38,RETURNED,SOUTH
1250,236,2024-12-25 17:45:03,DELIVERED,SOUTH
1251,493,2024-05-29 23:46:44,CANCELLED,WEST
1252,211,2024-09-13 00:00:00,SHIPPED,NORTH
1253,372,2023-01-16 08:48:14,PLACED,NORTH
1254,569,2023-06-28 22:34:05,PLACED,WEST
1255,200,2025-09-07 17:51:32,DELIVERED,EAST
1256,45,2023-02-16 02:45:30,SHIPPED,EAST
1257,179,2023-12-07 02:51:45,CANCELLED,SOUTH
1258,348,2025-05-11 09:26:35,SHIPPED,SOUTH
1259,23,2023-10-01 12:38:31,CANCELLED,NORTH
1260,22,2025-11-18 09:15:19,PLACED,NORTH
1261,347,2023-11-23 14:13:03,DELIVERED,SOUTH
1262,379,2024-08-01 10:13:25,DELIVERED,CENTRAL
1263,445,2023-04-12 13:27:02,PLACED,SOUTH
1264,,2023-10-22 14:20:01,SHIPPED,WEST
1265,384,2024-05-08 22:05:42,DELIVERED,SOUTH
1266,48,2025-08-14 23:11:19,DELIVERED,CENTRAL
1267,302,2023-08-19 18:58:34,DELIVERED,NORTH
1268,287,2023-07-16 10:42:56,CANCELLED,CENTRAL
1269,501,2023-11-22 00:56:31,DELIVERED,WEST
1270,67,2023-09-18 02:22:29,DELIVERED,CENTRAL
1271,384,2025-02-13 12:41:58,DELIVERED,SOUTH
1272,330,2024-08-03 19:12:32,DELIVERED,WEST
1273,507,2025-01-05 22:59:03,SHIPPED,WEST
1274,598,2025-10-06 00:00:00,PLACED,SOUTH
1275,208,2024-12-03 00:00:00,CANCELLED,WEST
1276,224,2024-04-20 08:28:15,DELIVERED,WEST
1277,586,2023-09-02 05:11:19,RETURNED,EAST
1278,261,2025-05-05 06:03:55,PLACED,NORTH
1279,303,2024-11-21 12:21:33,DELIVERED,SOUTH
1280,598,2023-03-05 21:55:09,DELIVERED,CENTRAL
1281,345,2024-10-23 22:14:48,DELIVERED,WEST
1282,419,2024-07-24 21:50:17,CANCELLED,EAST
1283,280,2024-08-16 23:49:17,PLACED,WEST
1284,240,2024-02-17 15:12:47,DELIVERED,EAST
1285,85,2024-04-02 12:25:12,CANCELLED,CENTRAL
1286,560,2025-09-26 21:10:31,PLACED,EAST
1287,234,2023-06-02 20:57:27,PLACED,EAST
1288,40,2025-04-28 05:19:37,SHIPPED,SOUTH
1289,338,2024-01-24 09:33:25,DELIVERED,EAST
1290,196,2025-07-27 08:01:16,RETURNED,CENTRAL
1291,268,2023-01-14 06:09:57,DELIVERED,EAST
1292,355,2024-09-19 07:10:13,RETURNED,CENTRAL
1293,13,2025-01-03 05:35:03,DELIVERED,SOUTH
1294,408,2023-12-20 12:44:28,SHIPPED,SOUTH
1295,486,2023-12-30 01:49:55,DELIVERED,CENTRAL
1296,480,2024-12-17 18:16:52,DELIVERED,NORTH
1297,321,2023-10-19 19:25:37,DELIVERED,WEST
1298,215,2024-11-12 11:12:20,DELIVERED,CENTRAL
1299,31,2024-08-05 01:50:05,PLACED,SOUTH
1300,313,2023-01-16 00:56:22,DELIVERED,EAST
1301,348,2023-12-17 06:54:01,DELIVERED,WEST
1302,551,2024-04-10 11:17:05,DELIVERED,NORTH
1303,582,2023-02-20 00:50:17,RETURNED,SOUTH
1304,339,2025-06-01 15:41:29,DELIVERED,CENTRAL
1305,588,2024-08-30 05:16:55,RETURNED,SOUTH
1306,401,2023-04-09 23:15:10,DELIVERED,SOUTH
1307,487,2023-06-18 18:19:53,DELIVERED,WEST
1308,312,2023-05-25 20:17:43,SHIPPED,CENTRAL
1309,182,2023-02-19 19:15:06,CANCELLED,CENTRAL
1310,,2025-01-29 00:49:30,PLACED,SOUTH
1311,72,2024-08-22 11:10:31,SHIPPED,SOUTH
1312,299,2025-10-21 14:32:52,DELIVERED,WEST
1313,59,2024-07-26 16:21:09,DELIVERED,SOUTH
1314,335,2024-09-30 06:01:01,DELIVERED,NORTH
1315,133,2025-04-13 00:00:00,DELIVERED,NORTH
1316,399,2023-11-17 18:07:15,PLACED,SOUTH
1317,318,2024-11-02 09:36:32,CANCELLED,WEST
1318,163,2025-07-26 19:55:10,DELIVERED,EAST
1319,208,2025-02-19 13:37:35,DELIVERED,WEST
1320,283,2023-11-10 08:01:22,PLACED,SOUTH
1321,457,2023-04-10 08:58:33,CANCELLED,CENTRAL
1322,253,2025-03-27 21:21:05,DELIVERED,CENTRAL
1323,503,2024-12-15 21:40:10,DELIVERED,NORTH
1324,94,2024-03-23 06:07:45,DELIVERED,WEST
1325,356,2025-12-23 21:41:34,CANCELLED,EAST
1326,401,2025-08-10 07:19:19,CANCELLED,SOUTH
1327,426,2024-01-23 00:25:09,SHIPPED,CENTRAL
1328,443,2024-12-12 05:04:14,DELIVERED,SOUTH
1329,583,2023-05-29 09:46:19,DELIVERED,NORTH
1330,246,2023-09-03 08:08:24,SHIPPED,CENTRAL
1331,299,2025-11-01 14:46:19,RETURNED,SOUTH
1332,506,2024-09-30 00:00:00,RETURNED,CENTRAL
1333,125,2024-07-26 19:19:40,PLACED,NORTH
1334,517,2024-05-21 10:39:02,DELIVERED,SOUTH
1335,259,2023-11-19 03:23:31,DELIVERED,WEST
1336,,2023-02-11 12:06:53,PLACED,WEST
1337,391,2024-06-17 20:29:17,DELIVERED,SOUTH
1338,407,2023-02-28 16:20:29,PLACED,NORTH
1339,140,2024-05-23 03:33:29,DELIVERED,WEST
1340,497,2024-12-17 16:38:08,PLACED,CENTRAL
1341,249,2024-11-10 23:31:14,PLACED,EAST
1342,166,2023-09-23 00:01:20,CANCELLED,CENTRAL
1343,103,2023-10-03 07:51:34,SHIPPED,CENTRAL
1344,401,2023-09-19 16:23:49,PLACED,NORTH
1345,280,2023-08-27 10:45:48,DELIVERED,SOUTH
1346,222,2023-02-23 12:11:48,CANCELLED,CENTRAL
1347,222,2024-11-17 17:07:19,DELIVERED,CENTRAL
1348,106,2024-08-29 19:18:32,DELIVERED,WEST
1349,54,2025-07-18 06:42:43,PLACED,WEST
1350,207,2024-01-23 21:28:57,DELIVERED,SOUTH
1351,205,2023-05-22 23:07:59,PLACED,NORTH
1352,15,2024-06-07 16:37:09,CANCELLED,NORTH
1353,226,2023-05-31 01:37:42,DELIVERED,SOUTH
1354,172,2023-03-10 08:54:19,DELIVERED,NORTH
1355,335,2024-05-16 06:21:59,DELIVERED,SOUTH
1356,213,2025-04-21 12:08:19,DELIVERED,WEST
1357,,2023-07-07 15:53:53,SHIPPED,NORTH
1358,366,2024-05-17 00:00:00,SHIPPED,WEST
1359,324,2023-01-19 14:41:53,DELIVERED,WEST
1360,226,2023-04-13 13:15:55,DELIVERED,EAST
1361,378,2023-03-10 06:09:45,PLACED,SOUTH
1362,421,2024-04-13 10:00:41,DELIVERED,WEST
1363,105,2025-04-12 22:17:46,DELIVERED,CENTRAL
1364,176,2024-01-27 09:00:34,RETURNED,CENTRAL
1365,333,2025-09-07 00:41:04,DELIVERED,SOUTH
1366,341,2023-09-30 08:48:54,DELIVERED,EAST
1367,494,2023-04-15 21:05:06,DELIVERED,CENTRAL
1368,600,2024-11-28 08:38:10,DELIVERED,SOUTH
1369,516,2025-07-01 14:24:53,DELIVERED,NORTH
1370,239,2023-02-02 22:53:31,DELIVERED,NORTH
1371,317,2024-01-03 05:29:37,DELIVERED,SOUTH
1372,82,2023-04-04 02:05:31,PLACED,WEST
1373,304,2023-11-10 19:32:43,SHIPPED,SOUTH
1374,39,2024-01-05 19:40:04,RETURNED,CENTRAL
1375,455,2024-05-25 14:26:45,PLACED,EAST
1376,41,2025-03-20 03:32:51,DELIVERED,WEST
1377,296,2023-02-06 19:21:05,SHIPPED,EAST
1378,351,2024-01-12 00:00:00,SHIPPED,NORTH
1379,255,2025-12-03 18:15:33,DELIVERED,SOUTH
1380,391,2025-03-21 01:52:57,DELIVERED,WEST
1381,7,2023-04-11 09:05:30,CANCELLED,NORTH
1382,198,2023-03-22 22:41:04,DELIVERED,SOUTH
1383,210,2023-07-15 01:15:12,PLACED,CENTRAL
1384,563,2023-11-14 00:00:00,SHIPPED,NORTH
1385,,2024-10-24 03:22:19,DELIVERED,EAST
1386,169,2023-11-03 20:41:08,SHIPPED,SOUTH
1387,255,2024-04-15 20:24:48,SHIPPED,WEST
1388,207,2024-02-27 07:42:16,CANCELLED,WEST
1389,82,2024-07-12 14:11:10,DELIVERED,SOUTH
1390,483,2024-11-16 15:41:33,DELIVERED,CENTRAL
1391,444,2023-08-31 03:34:13,CANCELLED,WEST
1392,21,2024-08-15 12:20:33,DELIVERED,NORTH
1393,308,2025-07-13 14:02:38,DELIVERED,CENTRAL
1394,180,2024-02-04 16:31:50,DELIVERED,EAST
1395,465,2024-03-15 23:25:16,DELIVERED,CENTRAL
1396,493,2023-04-22 18:06:16,DELIVERED,WEST
1397,201,2023-08-29 08:32:44,RETURNED,NORTH
1398,14,2025-02-16 19:26:30,DELIVERED,EAST
1399,504,2024-09-20 10:54:47,RETURNED,WEST
1400,383,2024-08-19 13:57:10,DELIVERED,CENTRAL
1401,73,2024-09-27 00:42:20,CANCELLED,NORTH
1402,395,2025-05-28 15:25:00,SHIPPED,WEST
1403,262,2024-06-25 11:57:19,DELIVERED,WEST
1404,378,2025-12-17 21:44:23,PLACED,WEST
1405,435,2024-01-19 09:03:56,SHIPPED,NORTH
1406,371,2025-09-07 03:37:19,DELIVERED,NORTH
1407,152,2024-02-10 23:06:52,DELIVERED,SOUTH
1408,261,2024-01-20 08:17:32,DELIVERED,SOUTH
1409,,2023-01-20 00:00:00,PLACED,NORTH
1410,394,2024-09-09 18:05:50,DELIVERED,NORTH
1411,531,2023-10-21 00:00:00,CANCELLED,SOUTH
1412,438,2024-01-28 19:43:22,DELIVERED,CENTRAL
1413,546,2025-10-19 22:08:22,CANCELLED,CENTRAL
1414,316,2024-10-01 09:53:43,DELIVERED,NORTH
1415,112,2025-09-15 06:31:07,DELIVERED,EAST
1416,147,2024-02-22 21:50:32,DELIVERED,WEST
1417,316,2023-01-10 23:21:58,RETURNED,WEST
1418,2,2023-05-31 11:36:00,PLACED,WEST
1419,538,2024-10-09 13:00:29,DELIVERED,WEST
1420,175,2023-10-02 00:43:01,DELIVERED,SOUTH
1421,203,2025-01-25 16:57:47,SHIPPED,NORTH
1422,462,2025-05-30 22:43:37,CANCELLED,SOUTH
1423,206,2023-04-02 15:00:38,DELIVERED,SOUTH
1424,266,2024-09-27 00:53:07,DELIVERED,CENTRAL
1425,112,2025-09-15 15:57:57,SHIPPED,EAST
1426,88,2024-08-09 18:44:26,PLACED,NORTH
1427,351,2023-02-16 02:03:10,DELIVERED,WEST
1428,497,2025-11-11 03:58:23,DELIVERED,NORTH
1429,63,2024-02-18 00:00:00,DELIVERED,NORTH
1430,597,2023-03-07 00:37:46,PLACED,CENTRAL
1431,8,2024-08-06 13:50:10,DELIVERED,EAST
1432,498,2025-01-05 03:21:34,DELIVERED,CENTRAL
1433,440,2024-06-06 00:00:00,DELIVERED,EAST
1434,323,2024-01-08 04:49:28,RETURNED,WEST
1435,388,2025-08-06 20:36:44,PLACED,EAST
1436,339,2023-06-05 14:52:58,PLACED,WEST
1437,143,2023-02-09 21:26:08,DELIVERED,CENTRAL
1438,287,2025-12-22 06:28:28,DELIVERED,SOUTH
1439,378,2024-12-03 00:43:37,DELIVERED,WEST
1440,528,2024-10-03 18:28:32,DELIVERED,NORTH
1441,330,2023-01-26 20:01:21,DELIVERED,NORTH
