order_item_id,order_id,product_id,quantity,unit_price,line_total
OI0004018,O001619,P00117,1,6333.74,6333.74
OI0004019,O001619,P00064,2,605.62,1211.24
OI0004020,O001620,P00107,2,3734.57,7469.14
OI0004021,O001620,P00044,5,10305.42,51527.1
OI0004022,O001620,P00099,2,10238.47,20476.94
OI0004023,O001620,P00117,1,6333.74,6333.74
OI0004024,O001621,P00017,5,7245.98,36229.899999999994
OI0004025,O001621,P00062,1,5900.1,5900.1
OI0004026,O001622,P00006,1,15242.13,15242.13
OI0004027,O001622,P00013,1,15087.03,15087.03
OI0004028,O001623,P00009,4,13213.04,52852.16
OI0004029,O001623,P00104,3,13741.36,41224.08
OI0004030,O001623,P00019,3,1162.47,3487.41
OI0004031,O001624,P00034,3,209.8,629.4000000000001
OI0004032,O001624,P00068,2,7242.25,14484.5
OI0004033,O001624,P00057,5,11330.17,56650.85
OI0004034,O001624,P00066,3,7639.92,22919.760000000002
OI0004035,O001625,P00042,3,11714.53,35143.590000000004
OI0004036,O001625,P00050,2,11773.84,23547.68
OI0004037,O001625,P00069,1,4360.73,4360.73
OI0004038,O001625,P00119,2,14522.12,29044.24
OI0004039,O001626,P00090,4,13515.98,54063.92
OI0004040,O001626,P00003,2,3596.33,7192.66
OI0004041,O001626,P00079,3,5251.04,15753.119999999999
OI0004042,O001627,P00116,2,15959.01,31918.02
OI0004043,O001627,P00001,3,7519.88,22559.64
OI0004044,O001627,P00024,4,661.99,2647.96
OI0004045,O001628,P00110,1,9433.9,9433.9
OI0004046,O001628,P00113,3,13810.57,41431.71
OI0004047,O001628,P00018,1,10426.0,10426.0
OI0004048,O001628,P00048,2,11151.18,22302.36
OI0004049,O001629,P00100,2,6083.97,12167.94
OI0004050,O001629,P00032,2,2972.8,5945.6
OI0004051,O001630,P00002,2,12959.03,25918.06
OI0004052,O001630,P00051,5,14130.98,70654.9
OI0004053,O001630,P00026,1,4115.14,4115.14
OI0004054,O001630,P00053,2,2768.97,5537.94
OI0004055,O001631,P00065,2,7681.42,15362.84
OI0004056,O001631,P00118,3,5621.04,16863.12
OI0004057,O001631,P00035,5,11526.61,57633.05
OI0004058,O001632,P00003,5,3596.33,17981.65
OI0004059,O001632,P00102,4,13433.93,53735.72
OI0004060,O001632,P00066,1,7639.92,7639.92
OI0004062,O001633,P00004,3,11435.29,34305.87
OI0004063,O001633,P00072,3,8945.91,26837.73
OI0004064,O001634,P00117,5,6333.74,31668.699999999997
OI0004065,O001635,P00038,4,5516.66,22066.64
OI0004066,O001635,P00051,5,14130.98,70654.9
OI0004067,O001635,P00015,1,6246.13,6246.13
OI0004068,O001636,P00008,3,387.92,1163.76
OI0004069,O001637,P00107,2,3734.57,7469.14
OI0004070,O001637,P00043,1,3075.89,3075.89
OI0004071,O001638,P00080,1,8989.55,8989.55
OI0004072,O001639,P00071,5,12968.25,64841.25
OI0004073,O001639,P00034,4,209.8,839.2
OI0004074,O001639,P00005,1,10898.5,10898.5
OI0004075,O001639,P00012,5,14499.23,72496.15
OI0004076,O001640,P00055,1,5599.57,5599.57
OI0004077,O001640,P00103,4,632.72,2530.88
OI0004078,O001640,P00067,4,3120.12,12480.48
OI0004079,O001640,P00015,5,6246.13,31230.65
OI0004080,O001641,P00111,5,9070.02,45350.100000000006
OI0004081,O001641,P00004,2,11435.29,22870.58
OI0004082,O001641,P00043,5,3075.89,15379.449999999999
OI0004083,O001642,P00032,5,2972.8,14864.0
OI0004084,O001642,P00075,5,8132.2,40661.0
OI0004085,O001643,P00088,3,11981.85,35945.55
OI0004086,O001644,P00020,5,6822.91,34114.55
OI0004087,O001645,P00033,1,3874.45,3874.45
OI0004088,O001645,P00041,1,6177.47,6177.47
OI0004089,O001646,P00105,5,10494.08,52470.4
OI0004090,O001646,P00025,4,8564.03,34256.12
OI0004091,O001646,P00118,1,5621.04,5621.04
OI0004092,O001646,P00001,2,7519.88,15039.76
OI0004093,O001647,P00018,4,10426.0,41704.0
OI0004094,O001647,P00041,4,6177.47,24709.88
OI0004095,O001647,P00017,5,7245.98,36229.899999999994
OI0004096,O001648,P00019,3,1162.47,3487.41
OI0004097,O001648,P00025,1,8564.03,8564.03
OI0004098,O001648,P00038,4,5516.66,22066.64
OI0004099,O001649,P00014,5,13181.63,65908.15
OI0004100,O001649,P00049,4,11581.53,46326.12
OI0004101,O001649,P00047,4,7255.75,29023.0
OI0004102,O001649,P00091,1,4946.59,4946.59
OI0004103,O001650,P00003,5,3596.33,17981.65
OI0004104,O001651,P00026,5,4115.14,20575.7
OI0004105,O001651,P00100,2,6083.97,12167.94
OI0004106,O001651,P00059,1,15594.5,15594.5
OI0004107,O001652,P00062,4,5900.1,23600.4
OI0004108,O001652,P00086,1,4550.54,4550.54
OI0004109,O001652,P00032,5,2972.8,14864.0
OI0004110,O001653,P00054,1,516.23,516.23
OI0004111,O001653,P00002,2,12959.03,25918.06
OI0004112,O001654,P00029,3,9560.81,28682.43
OI0004113,O001654,P00041,2,6177.47,12354.94
OI0004114,O001655,P00073,4,15455.92,61823.68
OI0004115,O001655,P00012,5,14499.23,72496.15
OI0004116,O001655,P00105,4,10494.08,41976.32
OI0004117,O001655,P00033,2,3874.45,7748.9
OI0004118,O001656,P00055,5,5599.57,27997.85
OI0004119,O001656,P00047,4,7255.75,29023.0
OI0004120,O001656,P00019,3,1162.47,3487.41
OI0004121,O001656,P00100,5,6083.97,30419.850000000002
OI0004122,O001657,P00086,4,4550.54,18202.16
OI0004123,O001657,P00007,3,1695.66,5086.9800000000005
OI0004124,O001657,P00012,1,14499.23,14499.23
OI0004125,O001657,P00039,3,11770.16,35310.479999999996
OI0004126,O001658,P00031,4,9096.12,36384.48
OI0004127,O001658,P00041,2,6177.47,12354.94
OI0004128,O001659,P00068,5,7242.25,36211.25
OI0004129,O001660,P00023,5,3040.09,15200.45
OI0004130,O001661,P00080,1,8989.55,8989.55
OI0004131,O001661,P00088,2,11981.85,23963.7
OI0004132,O001662,P00051,1,14130.98,14130.98
OI0004133,O001662,P00022,1,5634.74,5634.74
OI0004134,O001662,P00069,2,4360.73,8721.46
OI0004135,O001662,P00118,4,5621.04,22484.16
OI0004136,O001663,P00112,3,7810.47,23431.41
OI0004138,O001664,P00100,5,6083.97,30419.850000000002
OI0004139,O001665,P00096,3,2944.05,8832.150000000001
OI0004140,O001666,P00052,4,1801.57,7206.28
OI0004141,O001667,P00053,2,2768.97,5537.94
OI0004142,O001667,P00119,5,14522.12,72610.6
OI0004143,O001668,P00059,4,15594.5,62378.0
OI0004144,O001668,P00119,2,14522.12,29044.24
OI0004145,O001669,P00058,4,2681.24,10724.96
OI0004146,O001669,P00083,4,14812.87,59251.48
OI0004147,O001670,P00060,3,10636.45,31909.350000000002
OI0004148,O001671,P00020,4,6822.91,27291.64
OI0004149,O001671,P00056,1,8842.33,8842.33
OI0004150,O001671,P00042,2,11714.53,23429.06
OI0004151,O001671,P00078,3,3389.32,10167.960000000001
OI0004152,O001672,P00099,4,10238.47,40953.88
OI0004153,O001673,P00076,3,2930.49,8791.47
OI0004154,O001673,P00111,3,9070.02,27210.06
OI0004155,O001674,P00006,3,15242.13,45726.39
OI0004156,O001674,P00008,1,387.92,387.92
OI0004157,O001674,P00112,2,7810.47,15620.94
OI0004158,O001674,P00084,5,14069.72,70348.59999999999
OI0004159,O001675,P00081,2,14690.16,29380.32
OI0004160,O001676,P00082,5,1976.8,9884.0
OI0004161,O001676,P00002,1,12959.03,12959.03
OI0004162,O001676,P00009,2,13213.04,26426.08
OI0004163,O001677,P00053,2,2768.97,5537.94
OI0004164,O001677,P00078,5,3389.32,16946.600000000002
OI0004165,O001678,P00101,4,9471.71,37886.84
OI0004166,O001678,P00023,4,3040.09,12160.36
OI0004167,O001678,P00116,5,15959.01,79795.05
OI0004168,O001679,P00104,3,13741.36,41224.08
OI0004169,O001680,P00033,5,3874.45,19372.25
OI0004170,O001680,P00007,2,1695.66,3391.32
OI0004171,O001680,P00093,3,3538.97,10616.91
OI0004172,O001680,P00049,3,11581.53,34744.590000000004
OI0004173,O001681,P00046,2,15720.6,31441.2
OI0004174,O001681,P00119,3,14522.12,43566.36
OI0004175,O001681,P00112,3,7810.47,23431.41
OI0004176,O001681,P00066,2,7639.92,15279.84
OI0004177,O001682,P00056,3,8842.33,26526.989999999998
OI0004178,O001682,P00051,2,14130.98,28261.96
OI0004179,O001683,P00032,4,2972.8,11891.2
OI0004180,O001683,P00021,5,15831.58,79157.9
OI0004181,O001683,P00099,3,10238.47,30715.409999999996
OI0004182,O001684,P00041,3,6177.47,18532.41
OI0004183,O001684,P00103,1,632.72,632.72
OI0004184,O001684,P00008,5,387.92,1939.6000000000001
OI0004185,O001685,P00073,4,15455.92,61823.68
OI0004186,O001685,P00006,4,15242.13,60968.52
OI0004187,O001686,P00009,4,13213.04,52852.16
OI0004188,O001687,P00003,5,3596.33,17981.65
OI0004189,O001687,P00085,2,9236.97,18473.94
OI0004190,O001687,P00024,1,661.99,661.99
OI0004191,O001688,P00080,3,8989.55,26968.649999999998
OI0004192,O001688,P00110,1,9433.9,9433.9
OI0004193,O001688,P00107,2,3734.57,7469.14
OI0004194,O001688,P00098,5,4527.84,22639.2
OI0004195,O001689,P00020,4,6822.91,27291.64
OI0004196,O001689,P00071,3,12968.25,38904.75
OI0004197,O001689,P00056,1,8842.33,8842.33
OI0004198,O001690,P00045,1,5431.46,5431.46
OI0004199,O001690,P00038,4,5516.66,22066.64
OI0004200,O001690,P00044,5,10305.42,51527.1
OI0004201,O001691,P00045,3,5431.46,16294.380000000001
OI0004202,O001691,P00107,2,3734.57,7469.14
OI0004203,O001691,P00046,1,15720.6,15720.6
OI0004204,O001692,P00059,3,15594.5,46783.5
OI0004205,O001692,P00026,2,4115.14,8230.28
OI0004206,O001692,P00032,3,2972.8,8918.400000000001
OI0004207,O001692,P00057,3,11330.17,33990.51
OI0004208,O001693,P00066,4,7639.92,30559.68
OI0004209,O001694,P00031,2,9096.12,18192.24
OI0004210,O001694,P00003,5,3596.33,17981.65
OI0004211,O001694,P00102,1,13433.93,13433.93
OI0004212,O001694,P00109,4,3646.7,14586.8
OI0004213,O001695,P00118,4,5621.04,22484.16
OI0004214,O001695,P00087,1,811.76,811.76
OI0004215,O001696,P00040,5,2951.4,14757.0
OI0004216,O001697,P00039,2,11770.16,23540.32
OI0004217,O001697,P00047,2,7255.75,14511.5
OI0004218,O001697,P00006,3,15242.13,45726.39
OI0004219,O001697,P00110,3,9433.9,28301.699999999997
OI0004220,O001698,P00092,3,11714.03,35142.090000000004
OI0004221,O001699,P00083,2,14812.87,29625.74
OI0004222,O001699,P00039,5,11770.16,58850.8
OI0004223,O001700,P00062,1,5900.1,5900.1
OI0004224,O001700,P00016,4,3591.51,14366.04
OI0004225,O001700,P00087,5,811.76,4058.8
OI0004226,O001700,P00083,4,14812.87,59251.48
OI0004227,O001701,P00066,4,7639.92,30559.68
OI0004228,O001701,P00015,5,6246.13,31230.65
OI0004229,O001702,P00013,5,15087.03,75435.15000000001
OI0004230,O001702,P00076,5,2930.49,14652.449999999999
OI0004231,O001703,P00046,2,15720.6,31441.2
OI0004232,O001704,P00109,5,3646.7,18233.5
OI0004233,O001704,P00077,1,2192.74,2192.74
OI0004234,O001704,P00095,2,11410.2,22820.4
OI0004235,O001705,P00017,4,7245.98,28983.92
OI0004236,O001706,P00082,1,1976.8,1976.8
OI0004237,O001706,P00045,3,5431.46,16294.380000000001
OI0004238,O001706,P00113,4,13810.57,55242.28
OI0004239,O001707,P00035,4,11526.61,46106.44
OI0004240,O001707,P00053,3,2768.97,8306.91
OI0004241,O001708,P00006,1,15242.13,15242.13
OI0004242,O001709,P00049,5,11581.53,57907.65
OI0004244,O001709,P00013,2,15087.03,30174.06
OI0004245,O001710,P00067,4,3120.12,12480.48
OI0004246,O001710,P00016,1,3591.51,3591.51
OI0004247,O001710,P00093,5,3538.97,17694.85
OI0004248,O001710,P00100,1,6083.97,6083.97
OI0004249,O001711,P00083,4,14812.87,59251.48
OI0004250,O001711,P00063,1,13216.58,13216.58
OI0004251,O001711,P00055,2,5599.57,11199.14
OI0004252,O001712,P00035,3,11526.61,34579.83
OI0004253,O001712,P00072,1,8945.91,8945.91
OI0004254,O001713,P00098,1,4527.84,4527.84
OI0004255,O001714,P00054,2,516.23,1032.46
OI0004256,O001714,P00078,3,3389.32,10167.960000000001
OI0004257,O001714,P00061,1,983.24,983.24
OI0004258,O001715,P00089,5,5537.28,27686.399999999998
OI0004259,O001716,P00018,4,10426.0,41704.0
OI0004260,O001717,P00027,5,12270.99,61354.95
OI0004261,O001717,P00059,5,15594.5,77972.5
OI0004262,O001717,P00013,3,15087.03,45261.090000000004
OI0004263,O001717,P00026,1,4115.14,4115.14
OI0004264,O001718,P00039,3,11770.16,35310.479999999996
OI0004265,O001719,P00010,4,14694.37,58777.48
OI0004266,O001720,P00024,2,661.99,1323.98
OI0004267,O001720,P00038,4,5516.66,22066.64
OI0004268,O001720,P00066,4,7639.92,30559.68
OI0004269,O001721,P00049,4,11581.53,46326.12
OI0004270,O001721,P00069,4,4360.73,17442.92
OI0004271,O001721,P00073,2,15455.92,30911.84
OI0004272,O001722,P00088,2,11981.85,23963.7
OI0004273,O001722,P00078,2,3389.32,6778.64
OI0004274,O001722,P00118,1,5621.04,5621.04
OI0004275,O001722,P00083,5,14812.87,74064.35
OI0004276,O001723,P00120,5,13556.62,67783.1
OI0004277,O001723,P00008,1,387.92,387.92
OI0004278,O001723,P00050,3,11773.84,35321.520000000004
OI0004279,O001723,P00043,2,3075.89,6151.78
OI0004280,O001724,P00062,2,5900.1,11800.2
OI0004281,O001724,P00016,5,3591.51,17957.550000000003
OI0004282,O001724,P00067,5,3120.12,15600.599999999999
OI0004283,O001725,P00068,5,7242.25,36211.25
OI0004284,O001725,P00079,5,5251.04,26255.2
OI0004285,O001725,P00094,3,13171.07,39513.21
OI0004286,O001725,P00102,4,13433.93,53735.72
OI0004287,O001726,P00102,5,13433.93,67169.65
OI0004288,O001726,P00043,5,3075.89,15379.449999999999
OI0004289,O001726,P00054,1,516.23,516.23
OI0004290,O001726,P00046,1,15720.6,15720.6
OI0004291,O001727,P00053,1,2768.97,2768.97
OI0004292,O001727,P00111,2,9070.02,18140.04
OI0004293,O001727,P00032,2,2972.8,5945.6
OI0004294,O001728,P00014,5,13181.63,65908.15
OI0004295,O001728,P00054,4,516.23,2064.92
OI0004296,O001728,P00077,5,2192.74,10963.699999999999
OI0004297,O001728,P00040,5,2951.4,14757.0
OI0004298,O001729,P00090,1,13515.98,13515.98
OI0004299,O001729,P00007,1,1695.66,1695.66
OI0004300,O001730,P00015,2,6246.13,12492.26
OI0004301,O001730,P00050,2,11773.84,23547.68
OI0004302,O001731,P00097,1,721.52,721.52
OI0004303,O001732,P00065,4,7681.42,30725.68
OI0004304,O001732,P00029,2,9560.81,19121.62
OI0004305,O001732,P00044,5,10305.42,51527.1
OI0004306,O001733,P00078,2,3389.32,6778.64
OI0004307,O001733,P00081,3,14690.16,44070.479999999996
OI0004308,O001734,P00072,3,8945.91,26837.73
OI0004309,O001734,P00113,4,13810.57,55242.28
OI0004310,O001734,P00009,1,13213.04,13213.04
OI0004311,O001735,P00046,2,15720.6,31441.2
OI0004312,O001735,P00034,5,209.8,1049.0
OI0004313,O001735,P00013,2,15087.03,30174.06
OI0004314,O001736,P00100,5,6083.97,30419.850000000002
OI0004315,O001736,P00080,3,8989.55,26968.649999999998
OI0004316,O001736,P00006,5,15242.13,76210.65
OI0004317,O001737,P00059,4,15594.5,62378.0
OI0004318,O001738,P00009,2,13213.04,26426.08
OI0004319,O001739,P00062,2,5900.1,11800.2
OI0004320,O001740,P00013,5,15087.03,75435.15000000001
OI0004321,O001740,P00089,2,5537.28,11074.56
OI0004322,O001740,P00079,1,5251.04,5251.04
OI0004323,O001741,P00084,3,14069.72,42209.159999999996
OI0004324,O001742,P00021,3,15831.58,47494.74
OI0004325,O001743,P00016,5,3591.51,17957.550000000003
OI0004326,O001744,P00025,5,8564.03,42820.15
OI0004327,O001744,P00080,2,8989.55,17979.1
OI0004328,O001744,P00070,3,2586.86,7760.58
OI0004329,O001745,P00066,2,7639.92,15279.84
OI0004330,O001746,P00079,5,5251.04,26255.2
OI0004331,O001746,P00035,2,11526.61,23053.22
OI0004332,O001746,P00024,2,661.99,1323.98
OI0004333,O001747,P00073,2,15455.92,30911.84
OI0004334,O001747,P00045,4,5431.46,21725.84
OI0004335,O001748,P00107,5,3734.57,18672.850000000002
OI0004336,O001749,P00066,2,7639.92,15279.84
OI0004337,O001749,P00096,2,2944.05,5888.1
OI0004338,O001750,P00048,4,11151.18,44604.72
OI0004339,O001750,P00014,5,13181.63,65908.15
OI0004340,O001750,P00095,1,11410.2,11410.2
OI0004341,O001750,P00068,3,7242.25,21726.75
OI0004342,O001751,P00058,3,2681.24,8043.719999999999
OI0004343,O001752,P00078,4,3389.32,13557.28
OI0004344,O001752,P00035,1,11526.61,11526.61
OI0004345,O001752,P00113,4,13810.57,55242.28
OI0004346,O001753,P00052,4,1801.57,7206.28
OI0004347,O001753,P00043,5,3075.89,15379.449999999999
OI0004348,O001753,P00006,1,15242.13,15242.13
OI0004349,O001753,P00034,5,209.8,1049.0
OI0004350,O001754,P00095,4,11410.2,45640.8
OI0004351,O001754,P00094,5,13171.07,65855.35
OI0004352,O001754,P00079,4,5251.04,21004.16
OI0004353,O001755,P00112,4,7810.47,31241.88
OI0004354,O001756,P00102,4,13433.93,53735.72
OI0004355,O001756,P00092,4,11714.03,46856.12
OI0004356,O001756,P00120,3,13556.62,40669.86
OI0004357,O001757,P00063,5,13216.58,66082.9
OI0004358,O001757,P00085,2,9236.97,18473.94
OI0004359,O001757,P00038,2,5516.66,11033.32
OI0004360,O001757,P00034,3,209.8,629.4000000000001
OI0004361,O001758,P00083,3,14812.87,44438.61
OI0004362,O001759,P00106,3,14600.94,43802.82
OI0004363,O001759,P00092,5,11714.03,58570.15
OI0004364,O001760,P00109,2,3646.7,7293.4
OI0004365,O001761,P00097,3,721.52,2164.56
OI0004366,O001761,P00049,1,11581.53,11581.53
OI0004367,O001762,P00086,4,4550.54,18202.16
OI0004368,O001763,P00099,1,10238.47,10238.47
OI0004369,O001764,P00001,3,7519.88,22559.64
OI0004370,O001764,P00098,5,4527.84,22639.2
OI0004371,O001765,P00050,4,11773.84,47095.36
OI0004372,O001765,P00042,2,11714.53,23429.06
OI0004373,O001766,P00096,2,2944.05,5888.1
OI0004374,O001766,P00095,1,11410.2,11410.2
OI0004375,O001766,P00092,2,11714.03,23428.06
OI0004376,O001766,P00032,3,2972.8,8918.400000000001
OI0004377,O001767,P00108,4,14347.63,57390.52
OI0004378,O001767,P00016,3,3591.51,10774.53
OI0004379,O001768,P00057,1,11330.17,11330.17
OI0004380,O001768,P00069,5,4360.73,21803.649999999998
OI0004381,O001768,P00041,5,6177.47,30887.350000000002
OI0004382,O001768,P00090,4,13515.98,54063.92
OI0004383,O001769,P00018,2,10426.0,20852.0
OI0004384,O001769,P00076,4,2930.49,11721.96
OI0004385,O001769,P00046,1,15720.6,15720.6
OI0004386,O001770,P00003,4,3596.33,14385.32
OI0004387,O001770,P00111,3,9070.02,27210.06
OI0004388,O001771,P00099,2,10238.47,20476.94
OI0004389,O001771,P00027,5,12270.99,61354.95
OI0004390,O001771,P00084,1,14069.72,14069.72
OI0004391,O001771,P00100,1,6083.97,6083.97
OI0004392,O001772,P00093,2,3538.97,7077.94
OI0004393,O001772,P00034,3,209.8,629.4000000000001
OI0004394,O001772,P00044,4,10305.42,41221.68
OI0004395,O001773,P00005,1,10898.5,10898.5
OI0004396,O001773,P00081,1,14690.16,14690.16
OI0004397,O001773,P00088,1,11981.85,11981.85
OI0004398,O001773,P00118,5,5621.04,28105.2
OI0004399,O001774,P00106,1,14600.94,14600.94
OI0004400,O001774,P00054,5,516.23,2581.15
OI0004401,O001774,P00010,5,14694.37,73471.85
OI0004402,O001775,P00101,4,9471.71,37886.84
OI0004403,O001775,P00119,3,14522.12,43566.36
OI0004404,O001775,P00036,4,2532.85,10131.4
OI0004405,O001775,P00052,5,1801.57,9007.85
OI0004406,O001776,P00071,5,12968.25,64841.25
OI0004407,O001776,P00114,3,2567.88,7703.64
OI0004408,O001776,P00019,3,1162.47,3487.41
OI0004409,O001776,P00091,5,4946.59,24732.95
OI0004410,O001777,P00001,2,7519.88,15039.76
OI0004411,O001777,P00094,2,13171.07,26342.14
OI0004412,O001778,P00023,3,3040.09,9120.27
OI0004413,O001778,P00118,1,5621.04,5621.04
OI0004414,O001778,P00020,1,6822.91,6822.91
OI0004415,O001778,P00009,4,13213.04,52852.16
OI0004416,O001779,P00033,4,3874.45,15497.8
OI0004417,O001780,P00025,3,8564.03,25692.090000000004
OI0004418,O001781,P00101,4,9471.71,37886.84
OI0004419,O001781,P00065,3,7681.42,23044.260000000002
OI0004420,O001782,P00027,1,12270.99,12270.99
OI0004421,O001783,P00116,3,15959.01,47877.03
OI0004422,O001783,P00054,1,516.23,516.23
OI0004423,O001783,P00099,5,10238.47,51192.35
OI0004424,O001784,P00044,5,10305.42,51527.1
OI0004425,O001784,P00113,5,13810.57,69052.85
OI0004426,O001784,P00080,1,8989.55,8989.55
OI0004427,O001785,P00098,2,4527.84,9055.68
OI0004428,O001785,P00080,1,8989.55,8989.55
OI0004429,O001785,P00023,3,3040.09,9120.27
OI0004430,O001786,P00026,5,4115.14,20575.7
OI0004431,O001787,P00014,5,13181.63,65908.15
OI0004432,O001787,P00089,5,5537.28,27686.399999999998
OI0004433,O001788,P00116,1,15959.01,15959.01
OI0004434,O001788,P00025,4,8564.03,34256.12
OI0004435,O001788,P00038,2,5516.66,11033.32
OI0004436,O001788,P00012,3,14499.23,43497.69
OI0004437,O001789,P00002,5,12959.03,64795.15
OI0004438,O001789,P00058,1,2681.24,2681.24
OI0004439,O001789,P00057,5,11330.17,56650.85
OI0004440,O001790,P00095,2,11410.2,22820.4
OI0004441,O001790,P00108,3,14347.63,43042.89
OI0004442,O001790,P00091,3,4946.59,14839.77
OI0004443,O001790,P00056,5,8842.33,44211.65
OI0004444,O001791,P00044,4,10305.42,41221.68
OI0004445,O001791,P00020,1,6822.91,6822.91
OI0004446,O001791,P00008,1,387.92,387.92
OI0004447,O001792,P00115,5,10635.38,53176.899999999994
OI0004448,O001793,P00069,5,4360.73,21803.649999999998
OI0004449,O001793,P00019,2,1162.47,2324.94
OI0004450,O001793,P00054,4,516.23,2064.92
OI0004451,O001793,P00106,4,14600.94,58403.76
OI0004452,O001794,P00064,1,605.62,605.62
OI0004453,O001794,P00074,1,7723.94,7723.94
OI0004454,O001794,P00103,2,632.72,1265.44
OI0004455,O001795,P00091,2,4946.59,9893.18
OI0004456,O001796,P00095,2,11410.2,22820.4
OI0004457,O001796,P00017,1,7245.98,7245.98
OI0004458,O001796,P00033,3,3874.45,11623.349999999999
OI0004459,O001796,P00104,3,13741.36,41224.08
OI0004460,O001797,P00117,5,6333.74,31668.699999999997
OI0004461,O001797,P00081,4,14690.16,58760.64
OI0004462,O001798,P00114,4,2567.88,10271.52
OI0004463,O001798,P00062,4,5900.1,23600.4
OI0004464,O001798,P00034,5,209.8,1049.0
OI0004465,O001799,P00027,4,12270.99,49083.96
OI0004466,O001799,P00005,3,10898.5,32695.5
OI0004467,O001799,P00013,2,15087.03,30174.06
OI0004468,O001800,P00010,4,14694.37,58777.48
OI0004469,O001800,P00027,1,12270.99,12270.99
OI0004470,O001801,P00072,1,8945.91,8945.91
OI0004471,O001801,P00049,4,11581.53,46326.12
OI0004472,O001802,P00066,2,7639.92,15279.84
OI0004473,O001802,P00003,3,3596.33,10788.99
OI0004474,O001803,P00076,1,2930.49,2930.49
OI0004475,O001804,P00076,1,2930.49,2930.49
OI0004476,O001804,P00046,4,15720.6,62882.4
OI0004477,O001805,P00111,5,9070.02,45350.100000000006
OI0004478,O001805,P00066,5,7639.92,38199.6
OI0004479,O001805,P00098,4,4527.84,18111.36
OI0004480,O001806,P00092,1,11714.03,11714.03
OI0004481,O001806,P00069,1,4360.73,4360.73
OI0004482,O001807,P00055,3,5599.57,16798.71
OI0004483,O001807,P00069,4,4360.73,17442.92
OI0004484,O001807,P00094,4,13171.07,52684.28
OI0004485,O001808,P00094,3,13171.07,39513.21
OI0004486,O001808,P00036,4,2532.85,10131.4
OI0004487,O001808,P00074,1,7723.94,7723.94
OI0004488,O001809,P00077,5,2192.74,10963.699999999999
OI0004489,O001809,P00081,4,14690.16,58760.64
OI0004490,O001809,P00021,4,15831.58,63326.32
OI0004491,O001810,P00055,3,5599.57,16798.71
OI0004492,O001810,P00057,1,11330.17,11330.17
OI0004493,O001811,P00010,4,14694.37,58777.48
OI0004494,O001811,P00099,1,10238.47,10238.47
OI0004495,O001811,P00046,4,15720.6,62882.4
OI0004496,O001812,P00095,2,11410.2,22820.4
OI0004497,O001812,P00065,1,7681.42,7681.42
OI0004498,O001812,P00105,2,10494.08,20988.16
OI0004499,O001813,P00017,3,7245.98,21737.94
OI0004500,O001813,P00068,2,7242.25,14484.5
OI0004501,O001814,P00056,1,8842.33,8842.33
OI0004502,O001814,P00084,5,14069.72,70348.59999999999
OI0004504,O001815,P00048,5,11151.18,55755.9
OI0004505,O001815,P00102,4,13433.93,53735.72
OI0004506,O001816,P00115,1,10635.38,10635.38
OI0004507,O001816,P00051,4,14130.98,56523.92
OI0004508,O001817,P00051,3,14130.98,42392.94
OI0004509,O001817,P00119,1,14522.12,14522.12
OI0004510,O001818,P00095,2,11410.2,22820.4
OI0004511,O001818,P00081,3,14690.16,44070.479999999996
OI0004512,O001818,P00119,2,14522.12,29044.24
OI0004513,O001818,P00088,3,11981.85,35945.55
OI0004514,O001819,P00087,4,811.76,3247.04
OI0004515,O001820,P00034,4,209.8,839.2
OI0004516,O001820,P00028,5,5804.91,29024.55
OI0004518,O001820,P00048,5,11151.18,55755.9
OI0004519,O001821,P00078,5,3389.32,16946.600000000002
OI0004520,O001822,P00039,3,11770.16,35310.479999999996
OI0004521,O001822,P00013,2,15087.03,30174.06
OI0004522,O001822,P00102,1,13433.93,13433.93
OI0004523,O001823,P00067,3,3120.12,9360.36
OI0004524,O001823,P00100,4,6083.97,24335.88
OI0004525,O001824,P00042,5,11714.53,58572.65
OI0004526,O001824,P00039,2,11770.16,23540.32
OI0004527,O001824,P00093,3,3538.97,10616.91
OI0004528,O001825,P00019,1,1162.47,1162.47
OI0004529,O001825,P00093,3,3538.97,10616.91
OI0004530,O001826,P00027,4,12270.99,49083.96
OI0004531,O001826,P00047,1,7255.75,7255.75
OI0004532,O001826,P00076,1,2930.49,2930.49
OI0004533,O001827,P00031,3,9096.12,27288.36
OI0004534,O001827,P00085,4,9236.97,36947.88
OI0004535,O001827,P00010,3,14694.37,44083.11
OI0004536,O001828,P00040,3,2951.4,8854.2
OI0004537,O001828,P00013,3,15087.03,45261.090000000004
OI0004538,O001828,P00051,5,14130.98,70654.9
OI0004539,O001828,P00069,2,4360.73,8721.46
OI0004540,O001829,P00063,3,13216.58,39649.74
OI0004541,O001829,P00096,3,2944.05,8832.150000000001
OI0004542,O001829,P00077,1,2192.74,2192.74
OI0004543,O001830,P00100,2,6083.97,12167.94
OI0004544,O001831,P00014,5,13181.63,65908.15
OI0004545,O001831,P00033,4,3874.45,15497.8
OI0004546,O001831,P00052,1,1801.57,1801.57
OI0004547,O001831,P00104,4,13741.36,54965.44
OI0004548,O001832,P00067,2,3120.12,6240.24
OI0004549,O001833,P00078,4,3389.32,13557.28
OI0004550,O001833,P00106,1,14600.94,14600.94
OI0004551,O001834,P00059,3,15594.5,46783.5
OI0004552,O001834,P00074,4,7723.94,30895.76
OI0004553,O001834,P00102,5,13433.93,67169.65
